time,seconds_elapsed,z,y,x
1727317818379557400,0.026557373046875,-0.061118777829408645,0.0002726794615387916,0.012483049476146698
1727317818389611300,0.036611328125,-0.060109893047809594,0.01549275268614292,0.00009410802423954009
1727317818399666400,0.04666650390625,0.01674070692062378,0.013440496331453323,0.07343231595754623
1727317818409720300,0.05672021484375,0.03290273717045784,-0.01407499484270811,0.07538345002532004
1727317818419775200,0.066775146484375,-0.042621582630276676,-0.007073007126152515,0.09012041590809822
1727317818429829400,0.076829345703125,-0.006774608701467514,0.044586745223402974,0.08385258768498897
1727317818439884500,0.086884521484375,-0.08371054886579513,0.0021440262913703916,-0.006840659675002097
1727317818449938200,0.096938232421875,-0.03158814744055271,0.055496261772513385,0.0773375067025423
1727317818459993300,0.106993408203125,-0.0721919605076313,0.013815467123687267,0.015500351470708846
1727317818470047200,0.117047119140625,-0.029907062485814092,0.03484948732405901,0.08436229077279567
1727317818480102400,0.127102294921875,-0.04333060768246651,0.02770253817886114,0.07021569199860096
1727317818490156300,0.13715625,-0.03231587719321251,0.013564122711122036,0.08310907584130764
1727317818500211200,0.147211181640625,0.0008867197066545486,0.024667992788553236,0.04662263496518135
1727317818510265300,0.157265380859375,-0.048912791728973386,0.012132044081389903,0.024350012880563734
1727317818520320500,0.167320556640625,-0.061035191199183464,0.020461773270368574,0.04920154554247856
1727317818530374400,0.17737451171875,-0.10194120208323001,0.009206804284453392,0.05005962367653846
1727317818540429300,0.18742919921875,-0.038735681107640266,0.033415362867712975,0.07030220123827458
1727317818550484500,0.197484375,-0.030710780084133145,0.03287964855581522,0.057878772994875906
1727317818560538400,0.207538330078125,0.009646364745497703,0.0088861940279603,0.059794251227378845
1727317818570593300,0.21759326171875,0.01533200916647911,-0.000751110628247261,0.06112345400452614
1727317818580647200,0.227647216796875,-0.039404958671331404,-0.0007844283759593963,0.044215573823451995
1727317818590702300,0.237702392578125,-0.09808511117696761,0.02767711147665977,0.05239829575717449
1727317818600756500,0.247756591796875,-0.10581132151484489,0.01365413908213377,0.043323008897900576
1727317818610811100,0.25781103515625,-0.03234744137525558,0.042893093048036096,0.0605892009973526
1727317818620865300,0.267865234375,-0.029649872854351996,-0.0071545479297637935,0.05724339770078659
1727317818630920400,0.27792041015625,0.04238485126495361,0.003063479223847389,0.05617138455510139
1727317818640974300,0.287974365234375,0.008013795107603073,-0.017983108197152615,0.04386953686475754
1727317818651029200,0.298029296875,-0.03879179520905018,0.007525427068769931,0.030690906339883802
1727317818661083100,0.308083251953125,-0.05853636012077331,0.001600420933961868,0.04260287792980671
1727317818671138300,0.31813818359375,-0.0767488931596279,0.02455284197628498,0.06242693781852722
1727317818681192400,0.3281923828125,-0.02223871981501579,0.03901508257091045,0.07001870812177657
1727317818691247000,0.3382470703125,-0.04276771310269832,0.013311901515722273,0.07079261510372162
1727317818701301200,0.34830126953125,0.01059329020678997,0.032623920229077334,0.050131519868969916
1727317818711356400,0.3583564453125,-0.09985270537137984,0.011086626681685446,0.059223173341155046
1727317818721410300,0.368410400390625,-0.05899754789173603,0.013988485603034496,0.036110593301057814
1727317818731465200,0.37846533203125,-0.059735799038410184,0.03760316994637251,0.06236907015144825
1727317818741519000,0.38851904296875,-0.0466202968776226,0.0205740014731884,0.05529810885190963
1727317818751574300,0.39857421875,-0.017463760498166083,0.019160335282981396,0.04351590112149715
1727317818761628400,0.40862841796875,-0.01395604463815689,0.006895312471687794,0.039645781689882274
1727317818771683300,0.418683349609375,-0.010343114838004111,0.0018824527457356453,0.017131752064824105
1727317818781737200,0.4287373046875,-0.06900748525261878,0.01042816277295351,0.059631169620156285
1727317818791792400,0.43879248046875,-0.03473521329462528,0.028486966554820536,0.06588847644925117
1727317818801847300,0.448847412109375,-0.050186464926600456,0.026321020692586898,0.07668108862042426
1727317818811901400,0.4589013671875,-0.016034604477882384,0.034222295336425304,0.0741132839590311
1727317818821956400,0.468956298828125,-0.038652094477415085,0.027431320022046565,0.024887773019075392
1727317818832010200,0.47901025390625,-0.01972176855802536,0.005394260258972644,0.04193243132233619
1727317818842065400,0.4890654296875,-0.04933598557710647,0.009279869520664214,0.04114917199015617
1727317818852119600,0.49911962890625,-0.04570902725160122,0.018369477166235444,0.08525953187346458
1727317818862174200,0.50917431640625,-0.017658406287431715,0.02744067237228155,0.06844575971662997
1727317818872228400,0.519228271484375,-0.06388941158652305,0.003165478293597698,0.081163202470541
1727317818882283300,0.529283203125,0.00799041423201561,0.015789105284214018,0.04714519753456115
1727317818892337400,0.53933740234375,-0.03375146295428276,-0.002296294243633747,0.021060323685407636
1727317818902392300,0.549392333984375,-0.0022018939584493636,0.007275543960928917,0.04579436744749546
1727317818912446200,0.5594462890625,-0.038627544558048246,0.011138064607977867,0.030572248396277427
1727317818922501400,0.56950146484375,-0.056714405390620226,0.01778203266710043,0.07162380523085594
1727317818932555500,0.579555419921875,-0.034036709636449815,0.04335574212372303,0.06090659638345241
1727317818942610200,0.589610107421875,-0.06010697043836116,0.027511399520933625,0.06379413451850414
1727317818952664300,0.599664306640625,-0.02234042662382126,0.0628872488066554,0.07356909407973289
1727317818962719500,0.609719482421875,-0.048912791728973386,0.023567922592163084,0.048861938324570656
1727317818972773400,0.6197734375,-0.031241525959968566,0.04068564613163471,0.07432897253632545
1727317818982828300,0.629828369140625,-0.06998071419894696,0.034226094728708266,0.0512432805031538
1727317818992882200,0.639882080078125,-0.06745850224494934,0.02431318800151348,0.06516951452493668
1727317819002937300,0.649937255859375,-0.048942017823457716,0.01170037466585636,0.05975158112943172
