time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1727317818751574300,0.39857421875,2.2558243783032217,0.4592742782399971,-0.7693652364660638,0.9365537220527158,-0.43786406204849665,-0.07361583870856678,-0.29310320201440326
1727317818761628400,0.40862841796875,2.2558431435266395,0.45931431195619876,-0.7693421291916855,0.9366298515587973,-0.437865061559041,-0.0736021163640717,-0.2931663907807801
1727317818771683300,0.418683349609375,2.2558479354967953,0.4593116348459843,-0.769346311103476,0.9366323381161592,-0.43785899335661077,-0.07361142322223777,-0.2931425174685941
1727317818781737200,0.4287373046875,2.255867947920879,0.45936292752461305,-0.7693168267360647,0.9367380798851378,-0.4378581901015029,-0.0736043701323338,-0.2932045365700178
1727317818791792400,0.43879248046875,2.2557864484491685,0.4592452428252334,-0.7693737787870262,0.9364840818213573,-0.4378803668609483,-0.07361147208418213,-0.29309798984745344
1727317818801847300,0.448847412109375,2.255739411756637,0.4591827689028708,-0.7694011850439633,0.9363362668252687,-0.4378996843850473,-0.07359995322498525,-0.29307367160069375
1727317818811901400,0.4589013671875,2.2557177197991733,0.4591687528015149,-0.7694013001613523,0.9362807863058896,-0.43791893357420014,-0.07357173559385342,-0.2931246521432161
1727317818821956400,0.468956298828125,2.2557148652474104,0.45917024423362934,-0.7693993321529079,0.9362823764389697,-0.4379209883374574,-0.07357021198776466,-0.29313073911158033
1727317818832010200,0.47901025390625,2.255714608562253,0.4591983216436383,-0.769381313831378,0.9363470077546079,-0.4379222264123564,-0.0735760712254075,-0.29315096561951515
1727317818842065400,0.4890654296875,2.25574232764951,0.4592279289520202,-0.7693712180016785,0.9364276816555638,-0.43790589327105034,-0.0735937232840505,-0.29313556229747645
1727317818852119600,0.49911962890625,2.255749157978646,0.4592319228586608,-0.7693721703939994,0.9364489727378077,-0.43789771663744653,-0.07360830496921916,-0.29310778792743436
1727317818862174200,0.50917431640625,2.25572177547128,0.45916517017622505,-0.769412587219646,0.9363283659220442,-0.43789152027008177,-0.0736383339174268,-0.2929862972137112
1727317818872228400,0.519228271484375,2.255783843848356,0.4592406129214579,-0.7693785002497332,0.9364906163672603,-0.43787334381295245,-0.07363179941658138,-0.29305361869478547
1727317818882283300,0.529283203125,2.255800270409758,0.4592532373703818,-0.769375314873067,0.9365242943435984,-0.437864874107143,-0.07363778066548865,-0.2930479174114332
1727317818892337400,0.53933740234375,2.2558766667115204,0.4593715636552026,-0.7693155736103515,0.9367726132129877,-0.43784802243317134,-0.0736228521426236,-0.2931731667293594
1727317818902392300,0.549392333984375,2.255824881083885,0.4593247142969458,-0.7693253485021941,0.9366159287791203,-0.43789040796475365,-0.07356073461537506,-0.2932693202888104
1727317818912446200,0.5594462890625,2.2558332783602943,0.4593336903715476,-0.7693237788507679,0.936650470118785,-0.43788097754025046,-0.07357829483898319,-0.2932404994561497
1727317818922501400,0.56950146484375,2.2557854737665832,0.45927486711825116,-0.7693496530160417,0.9365179883629555,-0.43789757701223664,-0.073576083448673,-0.29320219178269985
1727317818932555500,0.579555419921875,2.2558106960939313,0.4592986022336221,-0.769344321084364,0.9365964630519651,-0.4378769646987071,-0.07360658360357362,-0.29315592461014256
1727317818942610200,0.589610107421875,2.2558555410718366,0.459373852187933,-0.7693074607444397,0.9367687389740786,-0.4378613663145476,-0.07361500682964821,-0.29320192305259535
1727317818952664300,0.599664306640625,2.255843913718313,0.459327801178803,-0.7693419567292777,0.9367188148338184,-0.4378387400848489,-0.07367524935551911,-0.29303595750364037
1727317818962719500,0.609719482421875,2.2559090498352132,0.45941274274100724,-0.7693052857255845,0.9369217883556666,-0.4378111304628687,-0.07369313010671474,-0.29306406058146905
1727317818972773400,0.6197734375,2.2558687355463967,0.45935094008421434,-0.7693375841898766,0.936800594736942,-0.43781616013551244,-0.0737113533732652,-0.2929781015823726
1727317818982828300,0.629828369140625,2.2559090277776925,0.459387421622805,-0.7693272577512829,0.9369036903328524,-0.43779180747331475,-0.07373673048681575,-0.2929489030402173
1727317818992882200,0.639882080078125,2.255893248929986,0.459361858844337,-0.7693413609446845,0.936856970125221,-0.4377920243008539,-0.0737482592447331,-0.29290503217126557
1727317819002937300,0.649937255859375,2.2559109074396564,0.4593612770119246,-0.7693485516673568,0.9368716954238648,-0.4377772118349656,-0.07376527730758793,-0.2928618281016902
1727317819012991500,0.659991455078125,2.255918315655087,0.4593898357160799,-0.7693296628175101,0.9369202539969136,-0.43778294906243836,-0.0737493570017032,-0.2929219469445218
1727317819023046100,0.670046142578125,2.255912642728786,0.45937760165687475,-0.7693351908625582,0.9368861072536129,-0.4377876096420105,-0.0737403057468325,-0.2929289259525931
1727317819033101300,0.680101318359375,2.25593553558749,0.45942532809152975,-0.7693048057496105,0.9369563796091408,-0.43779787357579125,-0.07369899071762369,-0.2930535029158083
1727317819043155500,0.690155517578125,2.255894662379129,0.4593971383015906,-0.7693114356560646,0.9368845657270194,-0.43781724925735743,-0.07369023124367809,-0.2930593728764685
1727317819053210400,0.70021044921875,2.2559067005070057,0.45941531388194634,-0.7693024704216461,0.9369237295829455,-0.4378140444464673,-0.07368914410464099,-0.29307604834738515
1727317819063264300,0.71026416015625,2.255891052711247,0.4593822622302804,-0.7693188694104801,0.9368423166103542,-0.43782179676329724,-0.07367792070989618,-0.2930687715535697
1727317819073319400,0.7203193359375,2.255906715560339,0.45937763384192604,-0.7693265787271871,0.9368366673207925,-0.4378127754799944,-0.07368090166724721,-0.2930499032529684
1727317819083373300,0.730373291015625,2.255897315797065,0.45937115187673055,-0.7693292591703836,0.9368280420544908,-0.43781369436409573,-0.07368844978707469,-0.2930323128402961
1727317819093428500,0.740428466796875,2.255890689673949,0.45936668749255083,-0.7693295105501121,0.9368116848103012,-0.4378189926219339,-0.07368106876572643,-0.29304513794455156
1727317819103482600,0.750482666015625,2.2558663703568196,0.4593633809531911,-0.7693217738522642,0.9367786492809126,-0.4378407628283501,-0.07365275624895389,-0.2931096993944635
1727317819113537800,0.760537841796875,2.255865366828894,0.4593737985808,-0.7693117752439077,0.9367810872621973,-0.43785147082604164,-0.0736288484789427,-0.2931694673939393
1727317819123592000,0.770592041015625,2.2558718653346217,0.4593776931211586,-0.7693103065384429,0.9367856959990004,-0.4378508385946309,-0.07362349336938247,-0.29318125574514714
1727317819133646800,0.780646728515625,2.255864635381464,0.45935948993488984,-0.7693214252344566,0.9367528824789153,-0.4378490521428459,-0.07363173369641192,-0.2931479362166641
1727317819143700700,0.79070068359375,2.25588255908247,0.45937206351789905,-0.7693199250863938,0.9367955528304921,-0.43783570682205525,-0.07364860680466227,-0.2931197425694317
1727317819153756000,0.800755859375,2.255881031305966,0.45935068600918605,-0.7693354370199035,0.9367619041540161,-0.43782837521357254,-0.07366330746524569,-0.29306713973154697
1727317819163809800,0.810809814453125,2.2558789950714853,0.45934810931827746,-0.769339017739611,0.9367731837844425,-0.43782123890332536,-0.0736839856925042,-0.293024149946085
1727317819173865000,0.820864990234375,2.255874763178638,0.45934928470553,-0.7693371099793135,0.9367753594205297,-0.4378233204675814,-0.07368415515938397,-0.2930272437596543
1727317819183918600,0.830918701171875,2.2558871285649342,0.45936445073695914,-0.7693300077602204,0.9368065518342565,-0.4378203358618055,-0.07368113218409589,-0.2930442027102751
1727317819193973800,0.840973876953125,2.2558789422215493,0.45935601299955947,-0.7693329987684064,0.936784895448785,-0.4378244884726029,-0.07367777062567928,-0.29304541246493965
1727317819204028000,0.85102783203125,2.255895039017871,0.4593616784418159,-0.7693330507707135,0.936794904089538,-0.43781929280857834,-0.07367308425362844,-0.2930531322381666
1727317819214082800,0.861082763671875,2.255882484759647,0.4593518901971077,-0.7693354364172833,0.9367676945161252,-0.4378263462079606,-0.0736670643907851,-0.2930602560512324
1727317819224136700,0.87113671875,2.2558845297264765,0.4593416122717676,-0.7693420251169932,0.9367404651143291,-0.4378267059028392,-0.0736603155265027,-0.29306103337522127
1727317819234192000,0.88119189453125,2.2558932056319962,0.4593461842175134,-0.7693422429786997,0.9367574851839285,-0.4378202438722427,-0.07366799244703254,-0.29304664219140236
1727317819244245800,0.891245849609375,2.2558979619852773,0.45934487057304907,-0.7693445276828028,0.9367560582755259,-0.4378174518655725,-0.07366901894113366,-0.29304076008948343
1727317819254301000,0.901301025390625,2.255910729676034,0.4593637117014439,-0.7693356246223951,0.9367985017932331,-0.43781328817769355,-0.0736700482718579,-0.2930537129064197
1727317819264355000,0.91135498046875,2.2559010347907655,0.45934671589766485,-0.769344605169651,0.9367635910220564,-0.4378147323376859,-0.07367297748435683,-0.29303346410249886
1727317819274409700,0.92140966796875,2.255920113391268,0.4593751648342731,-0.7693289242631286,0.9368129316496504,-0.4378150842983006,-0.0736567034336083,-0.29308839075437787
1727317819284465000,0.93146484375,2.2558821064287313,0.459348581966757,-0.7693361568052652,0.9367510494292471,-0.4378304834439666,-0.07365545792292902,-0.29307974338116943
1727317819294518800,0.941518798828125,2.255903931096681,0.45935857627268506,-0.7693342811339867,0.9367667349739031,-0.43782498170376727,-0.0736456879464774,-0.2930995961285726
1727317819304573700,0.95157373046875,2.2559162493048754,0.4593556784540832,-0.7693397380366678,0.9367631617137875,-0.4378182732549075,-0.07364717679276646,-0.2930872754969116
1727317819314627800,0.9616279296875,2.255928974508774,0.459348764847991,-0.7693493248235391,0.9367604559795872,-0.4378066326277414,-0.07366006442551445,-0.2930475932500937
1727317819324682800,0.971682861328125,2.2559273720330264,0.45935216112798866,-0.7693483057206058,0.9367791202615686,-0.43780251443039697,-0.0736741622667598,-0.2930242462547406
1727317819334737000,0.98173681640625,2.255932008248076,0.459346218398533,-0.7693542570276757,0.9367723626522357,-0.4377970880659796,-0.07368074728952734,-0.29300210453890074
1727317819344791800,0.991791748046875,2.255922276656514,0.45936242705499036,-0.769339195348931,0.9367941129492777,-0.4378090189062847,-0.07366647766892015,-0.2930536301189364
1727317819354845700,1.001845703125,2.2558999338217154,0.4593395181780829,-0.7693470613665665,0.9367338861292706,-0.4378209455925595,-0.07365564943690811,-0.2930603149073494
1727317819364900900,1.01190087890625,2.2559174302112646,0.4593532421580941,-0.7693407642322253,0.9367515545762862,-0.43782047943344,-0.07363919325438496,-0.2930998377073105
1727317819374955000,1.021955078125,2.2559072004552556,0.45933732748544104,-0.769346863048442,0.9367047877442282,-0.43782874946966793,-0.07362497650437641,-0.29311512879585466
1727317819385009700,1.032009765625,2.2559108696083716,0.4593442936950429,-0.7693430794969512,0.9367189136412735,-0.43782837390449825,-0.07362359256185039,-0.29312394646142614
1727317819395063800,1.042063720703125,2.2559022829476105,0.459334961400817,-0.7693477616879448,0.9367036606375547,-0.43782881561675313,-0.07363037997316495,-0.2931042051733917
1727317819405119000,1.052118896484375,2.2559218688638842,0.4593397700536453,-0.769349525505332,0.9367136280438022,-0.4378212186228289,-0.07362739580854973,-0.29310583834683523
1727317819415172900,1.0621728515625,2.255923427023614,0.4593444798926048,-0.7693466724173625,0.9367228846464858,-0.4378214461570487,-0.07362624480319482,-0.2931126533488486
1727317819425227800,1.072227783203125,2.255935820390277,0.45935630227963153,-0.7693425185547205,0.9367519563999412,-0.43781577774974123,-0.07362930046800825,-0.29311375484141977
1727317819435281700,1.08228173828125,2.255931757179999,0.45936633469998017,-0.7693348524208803,0.9367737459167421,-0.4378184385276914,-0.07363036445720475,-0.2931249535197511
1727317819445336800,1.0923369140625,2.2559263598659745,0.4593569004180422,-0.7693389548024128,0.9367480476555896,-0.437822198655077,-0.07362428301679606,-0.29312907610252614
1727317819455391000,1.102390869140625,2.2559177857972235,0.459356232618444,-0.7693363450266676,0.9367404853641906,-0.4378285900980059,-0.0736179607982234,-0.2931451615271391
1727317819465445600,1.112445556640625,2.2559068032671092,0.45933721973408537,-0.7693453583897167,0.9366942176171812,-0.43783364490933907,-0.07361245082145693,-0.2931400912481414
1727317819475499800,1.122499755859375,2.255922947940526,0.4593580578353976,-0.7693364572231407,0.9367445866686437,-0.43782646651209,-0.07361754399902645,-0.2931454457418251
1727317819485555000,1.132554931640625,2.2559097059744393,0.4593438958865691,-0.7693438510530771,0.9367236621559282,-0.4378262692585893,-0.07363055147587204,-0.293110259627877
1727317819495608800,1.14260888671875,2.255920886617179,0.45935667103709477,-0.7693395826754906,0.936760442052102,-0.43781866867736874,-0.07364065908958098,-0.29309906209874376
1727317819505663700,1.152663818359375,2.255899895264463,0.4593429475992673,-0.7693435487718544,0.9367327574459562,-0.43782518102740614,-0.073645411428048,-0.2930845111313392
1727317819515717600,1.162717529296875,2.255908380093914,0.4593448469852625,-0.7693440734960585,0.9367342568264329,-0.43782294261267574,-0.07364118197281934,-0.2930908173670903
1727317819525772800,1.172772705078125,2.255891178948199,0.45933572143429036,-0.769344897607574,0.9367088571073748,-0.43783187902916415,-0.07363626384558834,-0.293098823780623
1727317819535828000,1.182827880859375,2.2558938211237125,0.45935197465583866,-0.7693336307738624,0.9367356120441089,-0.4378362427308813,-0.0736263317895282,-0.2931355739875538
1727317819545881900,1.1928818359375,2.2558867862711307,0.45936178805478844,-0.7693226183513997,0.9367376610092308,-0.4378490107350307,-0.07360433406395521,-0.29319385238047707
1727317819555936800,1.202936767578125,2.2558656564868236,0.45934147101265616,-0.7693296101993831,0.936686368949646,-0.4378592891373615,-0.07359744136897452,-0.2931951343345583
1727317819565991000,1.212990966796875,2.2558754271535135,0.4593476755238063,-0.769329340510988,0.9367089400213049,-0.43785166221037464,-0.07360746790682637,-0.29317741716616613
1727317819576045800,1.2230458984375,2.255833204124587,0.4592922949546103,-0.7693543694558579,0.9365841332766008,-0.4378660734232121,-0.07360494598583575,-0.2931407913915198
1727317819586100000,1.233099853515625,2.2558632406605974,0.45932125723885925,-0.7693436786697455,0.9366521670543333,-0.43785383556113755,-0.07360858167433992,-0.2931513420732806
1727317819596155000,1.24315478515625,2.2558715707208683,0.45934301670446803,-0.769330573768742,0.9366931252730012,-0.43785534902302886,-0.07360086762132627,-0.29318711219069005
1727317819606208800,1.253208740234375,2.255897636799391,0.45936245856685964,-0.7693263290838553,0.9367488417598081,-0.4378400157173144,-0.07361473748806936,-0.29316854208495297
1727317819616264000,1.263263916015625,2.255899239586488,0.45935517739940357,-0.7693326753666982,0.9367406495695113,-0.4378352565298999,-0.07362337988273332,-0.2931424484456052
1727317819626317800,1.27331787109375,2.25587837068598,0.45932596897765204,-0.769347441045319,0.9366830270434832,-0.4378385971349979,-0.07363180211534119,-0.2931031298130808
1727317819636372700,1.283372802734375,2.255871662125626,0.459317810056743,-0.7693515300227359,0.9366685322162057,-0.4378390719631172,-0.07363625978055002,-0.2930883290530812
1727317819646427000,1.293427001953125,2.2558534770984813,0.45928598954263355,-0.7693677567616652,0.9365987633458116,-0.4378439421900729,-0.07363633138486467,-0.29306128509378837
1727317819656481800,1.303481689453125,2.255890792561628,0.4593360272233512,-0.7693446108095815,0.9367095596111088,-0.4378320744709357,-0.0736363699291464,-0.2930991646403602
1727317819666536000,1.313535888671875,2.2558803636590787,0.4593191092682319,-0.769351269219323,0.9366599674350573,-0.4378407302180284,-0.07362130154284117,-0.2931151903398018
1727317819676590800,1.3235908203125,2.255902127565554,0.45934180509600436,-0.7693417974591017,0.9367087246655206,-0.4378340025342928,-0.07361883688592431,-0.29313491224270505
1727317819686644700,1.333644775390625,2.2558869863584956,0.4593140898683584,-0.7693540102194635,0.9366332024133963,-0.4378447194721393,-0.07360085519900833,-0.29314686820237534
1727317819696700000,1.343699951171875,2.2558584488566473,0.4592902332474746,-0.7693595881393165,0.9365616016534769,-0.43786343849168763,-0.07357948408656946,-0.29317649941404617
1727317819706753800,1.35375390625,2.2558513270112526,0.4592782174048823,-0.7693632000116122,0.9365182962367005,-0.43787307808329623,-0.07355894638562442,-0.2932072123449716
1727317819716808700,1.36380859375,2.255844158182932,0.459270345713457,-0.7693646456680862,0.936487887101075,-0.4378814099665458,-0.0735433392946135,-0.29323286941302945
1727317819726862800,1.37386279296875,2.2558509296715634,0.45928486223603443,-0.769356292081043,0.9365159319390831,-0.43788151424055516,-0.0735389309105611,-0.2932546186094714
1727317819736917800,1.383917724609375,2.2558506124060025,0.4592899386978694,-0.769353181368067,0.9365288046699987,-0.43788142825656606,-0.07354142165579756,-0.29325565462495645
1727317819746972000,1.393971923828125,2.2558592968857947,0.45928614565111764,-0.7693590509721681,0.9365287607430831,-0.4378735882143683,-0.07355004411297761,-0.29322990093614976
1727317819757026800,1.40402685546875,2.2558519781973487,0.4592772336317599,-0.7693641702998159,0.9365170934634203,-0.43787233433604716,-0.07355992270152976,-0.29320388040594925
1727317819767080700,1.414080810546875,2.2558473045755525,0.4592787991329338,-0.7693611549900369,0.9365150808113684,-0.4378768992704212,-0.07355406597461696,-0.2932195696366575
1727317819777135900,1.424135986328125,2.2558565788314238,0.45929254035883166,-0.7693557012505063,0.9365534687753528,-0.43787044302630895,-0.07356387702020888,-0.2932110137083643
1727317819787189800,1.434189697265625,2.2558566006137317,0.4592915687996487,-0.7693565028924133,0.9365524263642003,-0.43786985818645496,-0.07356512093854145,-0.29320744120311254
1727317819797244700,1.44424462890625,2.2558497327867197,0.45928464635825633,-0.7693596247324304,0.9365394798125107,-0.4378711679759986,-0.07356822763314157,-0.29319689223570183
1727317819807299800,1.4542998046875,2.255843895534826,0.45927964060951454,-0.7693618221741076,0.9365312169162431,-0.4378719942029548,-0.07357192278589955,-0.29318682884290204
1727317819817353700,1.464353759765625,2.2558488322882266,0.45927543965657536,-0.7693659948958731,0.9365233591088419,-0.4378688238730585,-0.07357262352014603,-0.29317817633024235
1727317819827409000,1.474408935546875,2.2558382033759807,0.459279334358871,-0.7693608421291536,0.9365323272559831,-0.4378736038941477,-0.07357481759337137,-0.2931835909806811
1727317819837462800,1.484462890625,2.255847096452181,0.45928765044653014,-0.76935766719228,0.9365508629385403,-0.43787035631029164,-0.07357464161341123,-0.2931888531422302
1727317819847517700,1.494517578125,2.2558573027863797,0.4592871367794511,-0.7693597184557056,0.9365437008584474,-0.43786868309833327,-0.0735659131823754,-0.2932004917712417
1727317819857571800,1.50457177734375,2.255864146438133,0.45929272478243066,-0.769357731485231,0.9365556195000827,-0.4378663832804151,-0.0735650234967104,-0.29320513217255334
1727317819867627000,1.514626953125,2.255866896617756,0.45929794228134,-0.7693553588517382,0.9365694404895469,-0.4378646108281221,-0.07356793180734043,-0.29320389434983496
1727317819877681000,1.524680908203125,2.255880038987434,0.45930953227333343,-0.7693512964721673,0.9365961197280956,-0.43785950781524663,-0.0735685627756966,-0.2932092100311569
1727317819887735800,1.53473583984375,2.2558698962901413,0.4593066799294884,-0.7693504810847451,0.9365891164050871,-0.4378639139693898,-0.07356879721421045,-0.29321057732929845
1727317819897789700,1.544789794921875,2.255856200185971,0.45930185793798717,-0.769349636601339,0.9365750018917491,-0.4378708900716498,-0.07356598236769867,-0.29321751438252597
1727317819907844900,1.554844970703125,2.2558453378952104,0.4592895201199538,-0.7693563854943953,0.9365578525917035,-0.437869895509395,-0.07357855376204996,-0.29318403033769785
1727317819917899000,1.56489892578125,2.2558629861361545,0.45929811903510526,-0.7693553168918752,0.9365772890784172,-0.43786288181056576,-0.07357754126534329,-0.29318695811831613
1727317819927953700,1.57495361328125,2.2558646918955456,0.4593011783466025,-0.7693549582614383,0.936592155606035,-0.4378588136233064,-0.07358741593591742,-0.2931700366749134
1727317819938007800,1.5850078125,2.2558723433815913,0.45929861429140934,-0.7693602835264152,0.9365984380883137,-0.4378498738346228,-0.07360068012554145,-0.2931369751011048
1727317819948063000,1.59506298828125,2.2558594509087397,0.4592833337213742,-0.7693670348959187,0.9365649449448045,-0.4378540158803248,-0.07360126944133391,-0.29312498666347137
1727317819958116900,1.605116943359375,2.2558573003765194,0.45927218639176687,-0.7693720618664189,0.9365286353662854,-0.43785927032517313,-0.07358633010532772,-0.2931430705347242
1727317819968171800,1.615171875,2.2558524322814417,0.4592669401522446,-0.7693726873445278,0.9365061740077537,-0.43786586244881937,-0.07357327312229145,-0.29316548706683515
1727317819978225700,1.6252255859375,2.255831975794513,0.45925597681212765,-0.769372323724552,0.9364658078932516,-0.4378810198612697,-0.07355535340000002,-0.2931988598147893
1727317819988280800,1.63528076171875,2.255817371015147,0.45924763254551787,-0.7693720082338145,0.9364332619624901,-0.4378929208906101,-0.07353939187987825,-0.293228348964753
1727317819998335000,1.6453349609375,2.255803594233567,0.4592317747717003,-0.7693777446766167,0.9363903378867928,-0.4379011207027897,-0.07353012604595581,-0.29323572100119055
1727317820008389600,1.6553896484375,2.2558217923322696,0.45923840922315007,-0.7693774837440321,0.9364011379570837,-0.4378956733868838,-0.07352363014474882,-0.29324704563470133
1727317820018443800,1.66544384765625,2.255826345687628,0.459231910404042,-0.7693835966242876,0.9363916833966743,-0.43789098573301094,-0.07352835540386189,-0.2932280685553926
1727317820028499000,1.6754990234375,2.2558430582384736,0.45923696150672066,-0.7693847755931781,0.9364043836327768,-0.4378836017363186,-0.07352846126024791,-0.2932252538035185
1727317820038552800,1.685552734375,2.25583181868711,0.45923027806131095,-0.7693868265036914,0.9363935568643286,-0.43788598936533846,-0.07353414210719521,-0.2932119840956272
1727317820048607700,1.695607666015625,2.2558450748686125,0.45923057176390325,-0.7693901787536014,0.9363951566009867,-0.43788002989713637,-0.0735335120143088,-0.2932070330314643
1727317820058663000,1.705662841796875,2.2558352427369397,0.4592247056012273,-0.7693920221552168,0.9363859561920754,-0.4378819530088401,-0.07353886958859539,-0.29319461683016873
1727317820068716800,1.715716796875,2.2558356792324425,0.45922636329681543,-0.7693909655391816,0.9363889271224903,-0.43788225325931535,-0.07353811394681595,-0.29319779828723086
