time,seconds_elapsed,z,y,x
1727317821461103000,3.10810302734375,-944.3945922851562,-266.67132568359375,-2.981292724609375
1727317821470915000,3.1179150390625,-944.4649658203125,-266.9522399902344,-2.908294677734375
1727317821480727300,3.127727294921875,-944.828125,-266.57855224609375,-2.954498291015625
1727317821490538200,3.137538330078125,-944.56298828125,-266.9104309082031,-2.8734130859375
1727317821500350200,3.14735009765625,-944.6810302734375,-266.66986083984375,-2.770355224609375
1727317821510162200,3.157162109375,-944.5072021484375,-266.66998291015625,-2.7360992431640625
1727317821519975200,3.16697509765625,-944.6885986328125,-266.79547119140625,-2.8422393798828125
1727317821529787100,3.176787109375,-944.535888671875,-266.66339111328125,-2.9239349365234375
1727317821539600100,3.18660009765625,-944.7645263671875,-266.8429260253906,-3.07440185546875
1727317821549411000,3.1964111328125,-944.5479125976562,-266.7463073730469,-2.934356689453125
1727317821559223300,3.206223388671875,-944.5284423828125,-266.8521728515625,-3.097198486328125
1727317821569035000,3.216034912109375,-944.6714477539062,-266.859375,-3.0027923583984375
