time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1727317866274104600,47.9211044921875,-0.09918592870235443,-0.23354953527450562,-0.5533912777900696,-0.7917541861534119,0.530394971370697,0.30299556255340576,-0.07026046514511108,0.03016716241836548,0.1277751922607422,0.50670512521903,-0.041501519794876485,-0.8060864769882815,0.30290604279871963
1727317866284078600,47.93107861328125,-0.7284917235374451,-0.3254411816596985,-0.7053672075271606,-0.7943565249443054,0.5240071415901184,0.30726906657218933,-0.08813554048538208,0.15661126375198364,0.02277854084968567,0.5065223152944514,-0.039522467197126675,-0.8075100662349176,0.29966753451650857
1727317866294053600,47.9410537109375,-1.020350694656372,-0.20250380039215088,-0.7696577906608582,-0.7973418831825256,0.5153414607048035,0.3141164779663086,-0.08666080236434937,0.047540128231048584,0.0932169258594513,0.5063205277768594,-0.03836295390091424,-0.8096829751785987,0.2942469854321254
1727317866304027600,47.95102758789063,-1.414920449256897,0.06321737915277481,-0.8305355310440063,-0.801298201084137,0.5050053000450134,0.320765882730484,-0.09942799806594849,0.04353296756744385,0.08743715286254883,0.5070282246641442,-0.03804518601218201,-0.8117484285991923,0.2872967202079656
1727317866314002700,47.96100268554687,-1.4651477336883545,0.13083848357200623,-0.7598584294319153,-0.8057039976119995,0.4936275780200958,0.3273721933364868,-0.05867564678192139,0.1311740279197693,-0.024576812982559204,0.5083176639003613,-0.03866059457658899,-0.8137514723940505,0.2791539427441931
1727317866323976700,47.97097680664063,-0.6909267902374268,0.12473712861537933,-0.4686022400856018,-0.8092208504676819,0.4847824275493622,0.3318849503993988,-0.0022414326667785645,0.1691635251045227,-0.06224691867828369,0.5094698040681177,-0.03908103947950368,-0.8151166492254104,0.2729432673819196
1727317866333951700,47.98095166015625,0.49898189306259155,0.3429141938686371,-0.17870169878005981,-0.8114072680473328,0.481941282749176,0.33068183064460754,-0.01619875431060791,0.20847317576408386,-0.04990494251251221,0.5107369188998722,-0.03840769321566634,-0.8147795826269394,0.27167398266570586
1727317866343925800,47.99092578125,1.4462906122207642,0.6022813320159912,0.01457739993929863,-0.8135231733322144,0.4845101535320282,0.32160502672195435,-0.057326316833496094,0.06233435869216919,-0.02674424648284912,0.513143380322985,-0.0361523198262556,-0.8120932972915349,0.27546557764422414
1727317866353899800,48.000899658203124,1.6323516368865967,0.6067634224891663,0.18675369024276733,-0.8150323033332825,0.49030473828315735,0.30874520540237427,0.044585585594177246,-0.4051300883293152,-0.044966548681259155,0.515838681386381,-0.03335821485016531,-0.8082449104369194,0.2820245582146143
1727317866363874600,48.01087451171875,1.0286612510681152,0.4493902623653412,0.19574253261089325,-0.815696120262146,0.4959999620914459,0.29769787192344666,0.12747901678085327,-0.6122108101844788,-0.12910324335098267,0.5179265657521872,-0.031366702315106916,-0.8049006603353263,0.2879291077574191
1727317866373848600,48.0208486328125,-0.0003480338491499424,0.2546306550502777,0.11824667453765869,-0.8160820007324219,0.498648464679718,0.29216447472572327,0.19747543334960938,-0.6390596628189087,-0.08461445569992065,0.519261113405749,-0.031085954573382698,-0.8031910729685289,0.2903200836234994
1727317866383823600,48.03082373046875,-0.8925909399986267,0.033940497785806656,0.21879999339580536,-0.8158243894577026,0.4984372556209564,0.2932412326335907,0.24188047647476196,-0.6190732717514038,-0.04501134157180786,0.5195878874297246,-0.033064784245306865,-0.8034471629246223,0.28880376072064395
1727317866393797600,48.04079760742187,-1.6011542081832886,-0.16353529691696167,0.3516174256801605,-0.8143969774246216,0.4967989921569824,0.2999139428138733,0.19275403022766113,-0.47864100337028503,-0.07252740859985352,0.5187951898625804,-0.03729019891756196,-0.8053362069078801,0.2844197495866059
1727317866403772700,48.050772705078124,-2.046372652053833,-0.3043816387653351,0.4184885621070862,-0.8121271729469299,0.49386441707611084,0.31072038412094116,0.06717801094055176,-0.26844629645347595,-0.08553123474121094,0.5171276141169013,-0.04311009574948149,-0.8083945242574919,0.27788261134580783
1727317866413746700,48.06074658203125,-2.201741933822632,-0.38620859384536743,0.4626019597053528,-0.8094749450683594,0.4898431897163391,0.32373419404029846,-0.0558965802192688,-0.061177998781204224,-0.039737701416015625,0.514919513913713,-0.04958933987946034,-0.812039405530282,0.27016801420749603
1727317866423721500,48.07072143554687,-2.098240613937378,-0.3048356771469116,0.38508203625679016,-0.8068052530288696,0.4854530096054077,0.336749792098999,-0.19047850370407104,0.17130056023597717,0.0059931278228759766,0.5126715576076682,-0.05618670696297601,-0.8156089452179996,0.2622839963364721
1727317866433695500,48.08069555664063,-1.786070466041565,-0.1278340071439743,0.19665271043777466,-0.8049534559249878,0.48077282309532166,0.3477170169353485,-0.2906273603439331,0.36888229846954346,0.07035848498344421,0.5109775858480624,-0.061893591071890894,-0.8185521906933747,0.2550358709814217
1727317866443670800,48.0906708984375,-1.3710300922393799,0.07654314488172531,0.08829188346862793,-0.8043493628501892,0.47614237666130066,0.3554014265537262,-0.31747663021087646,0.49642232060432434,0.11987921595573425,0.5102761419621593,-0.06642300803383415,-0.8205417127777497,0.24883209031631476
1727317866453644800,48.10064477539063,-0.6934148669242859,0.25977689027786255,-0.017167426645755768,-0.8049100041389465,0.4725584089756012,0.35889923572540283,-0.27348965406417847,0.5421206951141357,0.04953286051750183,0.5106445257554517,-0.06939387045487856,-0.8213611294038123,0.24452532689025985
